"Utility","tick"
1908505.120646901,270.0
1959009.8769897036,990.0
1883225.025408683,1710.0
1891501.040233796,2430.0
1917703.7613959191,3150.0
1619128.146909615,3870.0
1572548.1061051085,4590.0
1880895.0923422137,5310.0
1879345.0945468813,6030.0
1927019.9177004125,6750.0
1989002.2362068987,7470.0
1873202.415601238,8190.0
1575563.2633440995,8910.0
1608925.2867943447,9630.0
1933986.67240061,10350.0
1928651.3698053143,11070.0
1870746.6955118605,11790.0
1910437.4037610525,12510.0
1962800.317216396,13230.0
1564863.1278001969,13950.0
1584242.874305828,14670.0
1932163.5458653455,15390.0
1980441.469441287,16110.0
1971102.871029929,16830.0
1935818.6221770304,17550.0
1913437.8183865347,18270.0
1620122.3150314586,18990.0
1589960.0874682586,19710.0
1911210.447282506,20430.0
1880699.6506791327,21150.0
1886290.405678486,21870.0
1926868.1087358508,22590.0
1848596.186253478,23310.0
1536969.3029360028,24030.0
1595719.6140018844,24750.0
1898551.3979834123,25470.0
1899994.250591811,26190.0
1934026.143419844,26910.0
1924444.9386374624,27630.0
1926911.2524432868,28350.0
1555129.0125265857,29070.0
1641038.3923162194,29790.0
1891578.5941360462,30510.0
1974971.2438566862,31230.0
2014617.0199494942,31950.0
1936519.1429187038,32670.0
1952966.200787538,33390.0
1588588.150861131,34110.0
1595542.0837662704,34830.0
1896238.6176085942,35550.0
1949448.4580531337,36270.0
1891394.9324372928,36990.0
1888598.1312610903,37710.0
1931232.875351135,38430.0
1565834.950712559,39150.0
1594751.4817802305,39870.0
1883568.1911555203,40590.0
1891776.7386439194,41310.0
1915291.878888414,42030.0
1930883.5800284892,42750.0
1914726.8339857496,43470.0
1579104.6693000253,44190.0
1589879.4770540164,44910.0
1910037.6783030746,45630.0
1854566.1131744615,46350.0
1914471.9288431138,47070.0
1909625.3760729139,47790.0
1942155.168408822,48510.0
1592219.1852332412,49230.0
1587406.2255854318,49950.0
1930576.0821650308,50670.0
1882586.9187657835,51390.0
1937433.8254736068,52110.0
1908212.7684672738,52830.0
1925527.1052263903,53550.0
1553382.095232153,54270.0
1569147.013006862,54990.0
1943193.915217731,55710.0
1898899.4713752442,56430.0
1846154.7083448975,57150.0
1898639.6041323885,57870.0
1888044.104328308,58590.0
1584864.3165257585,59310.0
1604398.089268879,60030.0
1920195.872200547,60750.0
1962998.4690209846,61470.0
1965219.2457339386,62190.0
1935074.5784028023,62910.0
1890178.806449121,63630.0
1595245.017474976,64350.0
1603398.2452588498,65070.0
1977287.1753325318,65790.0
1907466.029834546,66510.0
1905946.4256581254,67230.0
1919236.2842140298,67950.0
1902332.410290593,68670.0
1592583.6250781233,69390.0
1632915.9591443636,70110.0
1896527.9998656632,70830.0
1920865.8232124099,71550.0
1832160.629150831,72270.0
1890370.519672497,72990.0
1898088.1612626275,73710.0
1598752.5402817216,74430.0
1582697.239751066,75150.0
1922222.5848119715,75870.0
1907366.0489166682,76590.0
1884152.0684869702,77310.0
1906538.6711719884,78030.0
1905386.0083077408,78750.0
1585856.4602581325,79470.0
1572530.415269784,80190.0
1947406.6706588843,80910.0
1940167.2052384685,81630.0
1934257.591170731,82350.0
1890031.9244708584,83070.0
1867023.7726497361,83790.0
1578629.698482401,84510.0
1612516.5546747167,85230.0
1932758.5936618133,85950.0
1929720.406159717,86670.0
1901468.1468759782,87390.0
1877157.32430974,88110.0
1917602.2277909734,88830.0
1627559.986814268,89550.0
