"Utility","tick"
1805322.4721718202,270.0
1965243.8664187226,990.0
1911767.3548073098,1710.0
1921610.217928169,2430.0
1901153.378830845,3150.0
1595018.1119984067,3870.0
1600711.2218806136,4590.0
1873089.4403278893,5310.0
1951852.9859076787,6030.0
1930291.7988698732,6750.0
1909055.9457559912,7470.0
1940965.7536046603,8190.0
1571525.101199296,8910.0
1600127.2976093485,9630.0
1907286.0408872506,10350.0
1917834.3780295595,11070.0
1902493.4839937463,11790.0
1862460.43336861,12510.0
1944868.462362128,13230.0
1584377.6628121184,13950.0
1638867.926328251,14670.0
1891305.0511217779,15390.0
1878038.6961637198,16110.0
1801195.9889549147,16830.0
1963751.4304896216,17550.0
1933623.9079490555,18270.0
1609077.1988166987,18990.0
1579220.1711449733,19710.0
1936796.7623766325,20430.0
1917370.896343389,21150.0
1949282.5060491594,21870.0
1936091.6555732233,22590.0
1937945.8427053457,23310.0
1567944.772367047,24030.0
1602791.0577278445,24750.0
1877946.601174701,25470.0
1892953.9133597773,26190.0
1905211.153299251,26910.0
1947513.3636976525,27630.0
1888879.5957348098,28350.0
1599037.1881196878,29070.0
1627251.5593163478,29790.0
1884621.9102436951,30510.0
1969300.577511794,31230.0
1867125.3650429866,31950.0
1841386.9798035454,32670.0
1899582.3488285071,33390.0
1602853.472204721,34110.0
1544389.5500839776,34830.0
1854792.8235546222,35550.0
1956242.4895816057,36270.0
1892456.7925859971,36990.0
1923365.4973376452,37710.0
1845404.6905864729,38430.0
1569224.3794443577,39150.0
1658590.3876223594,39870.0
1964447.9269480135,40590.0
1943295.0016153236,41310.0
1890688.8050356563,42030.0
1949800.458845383,42750.0
1909020.91245476,43470.0
1586579.5677672524,44190.0
1583934.4783904753,44910.0
1910019.869253669,45630.0
1907537.43394019,46350.0
1955688.846555838,47070.0
1953460.3924920687,47790.0
1881825.5435977327,48510.0
1591684.2697917435,49230.0
1574985.9524002403,49950.0
1849188.6118240312,50670.0
1885238.2710910733,51390.0
1957541.3664304493,52110.0
1906851.6526178212,52830.0
1924297.49140945,53550.0
1584863.5257402933,54270.0
1601063.5870387552,54990.0
1841188.8545131257,55710.0
1911146.22990467,56430.0
1850819.1113610405,57150.0
1903146.3039746261,57870.0
1941060.4543876096,58590.0
1582951.805917273,59310.0
1579399.6255029428,60030.0
1885433.6579019094,60750.0
1987221.2696802926,61470.0
1930524.662881626,62190.0
1866307.8031101746,62910.0
1961481.440386528,63630.0
1571700.8944095469,64350.0
1589792.350552162,65070.0
1892513.5585322455,65790.0
1952990.0156899076,66510.0
1936046.00300716,67230.0
1909272.081254185,67950.0
1924173.1031785237,68670.0
1605971.237421515,69390.0
1624985.7561770498,70110.0
1929358.7221623033,70830.0
1906106.8445004122,71550.0
1865400.7708327854,72270.0
1921270.7947434313,72990.0
1864298.0936459403,73710.0
1580648.8898084427,74430.0
1589574.429047516,75150.0
1879107.6561848195,75870.0
1995133.975941363,76590.0
1915334.0077748783,77310.0
1947403.4958131723,78030.0
1897644.5123121166,78750.0
1567373.571576843,79470.0
1602599.5149919915,80190.0
1953690.43732484,80910.0
1930410.4656395027,81630.0
1855699.1959237105,82350.0
1897913.2326020582,83070.0
1929594.5709164648,83790.0
1598210.5538428589,84510.0
1596019.2559632687,85230.0
1875372.9667727333,85950.0
1885813.1706828317,86670.0
1902671.7182867967,87390.0
1980217.5397214207,88110.0
1924717.3858024676,88830.0
1594416.012375959,89550.0
1558922.297672612,90270.0
1829616.790312618,90990.0
1946001.8959403918,91710.0
1975204.209644494,92430.0
1869471.5680390096,93150.0
1899308.9151478766,93870.0
1575857.5315467056,94590.0
1601623.4116714501,95310.0
1853652.2926886005,96030.0
1878261.3278081839,96750.0
1898326.6003364932,97470.0
1931693.3512772464,98190.0
1940300.345887613,98910.0
1590363.0829048918,99630.0
1616998.0774895444,100350.0
1888831.664521197,101070.0
1864153.3239552644,101790.0
1938478.788817927,102510.0
1938261.359109501,103230.0
1896468.2462611983,103950.0
1598196.4931060795,104670.0
1607192.617678391,105390.0
1940049.2197513059,106110.0
1960946.983311155,106830.0
1935837.2304496167,107550.0
1935269.2974955412,108270.0
1913451.2668012497,108990.0
1609108.5518501992,109710.0
1617098.0949726552,110430.0
1941391.5640625234,111150.0
1932457.7088859477,111870.0
1868141.7713832045,112590.0
1871376.7462155258,113310.0
1919021.5524853633,114030.0
1609835.8194694545,114750.0
1599339.7606685772,115470.0
1914291.2479501087,116190.0
1970783.8114991018,116910.0
1879686.6507810403,117630.0
1887829.488897922,118350.0
1939537.1310084634,119070.0
1610493.7788387712,119790.0
1614719.4551515258,120510.0
1873506.4435157531,121230.0
1863348.8583715865,121950.0
1914213.5614759217,122670.0
1860280.7487235006,123390.0
1945702.2519234256,124110.0
1601765.9087293088,124830.0
1563282.3282539083,125550.0
1888742.4556132178,126270.0
1880945.1836484284,126990.0
1896969.1864143254,127710.0
1910111.8593083445,128430.0
1955908.5234217376,129150.0
1614597.1070165911,129870.0
1609124.6703766172,130590.0
1929969.6846344506,131310.0
1857443.9434435312,132030.0
1870232.550908864,132750.0
1884497.2873209831,133470.0
1891097.8614076253,134190.0
1607069.1404909894,134910.0
1588468.4522844397,135630.0
1821228.583347656,136350.0
1839241.8203915711,137070.0
1957250.5800661903,137790.0
1884650.0946147977,138510.0
1860778.6524387647,139230.0
1573976.85089868,139950.0
1594016.4525751667,140670.0
1949204.2251500667,141390.0
1928069.5239812408,142110.0
