"Utility","tick"
3894906.183868018,270.0
3876145.1656012703,990.0
3907451.832366383,1710.0
3772026.9790273993,2430.0
3829073.6360494895,3150.0
3184443.2380858646,3870.0
3213713.230368825,4590.0
3875491.3999820687,5310.0
3920524.322493704,6030.0
3885551.2649804754,6750.0
3799478.1750435173,7470.0
3789115.4476012043,8190.0
3200473.3146246807,8910.0
3218134.138973122,9630.0
3827865.7875019396,10350.0
3772185.817332928,11070.0
3697593.9118206715,11790.0
3791568.736266427,12510.0
3874039.8663792503,13230.0
3207269.2267582547,13950.0
3211679.579183758,14670.0
3843132.0397777697,15390.0
3840945.424310281,16110.0
3863506.197833728,16830.0
3685642.456354041,17550.0
3905288.0347411535,18270.0
3202401.154881738,18990.0
3168058.7163920887,19710.0
3841930.352778511,20430.0
3850204.2869111504,21150.0
3774611.450437586,21870.0
3883860.8695418686,22590.0
3748978.9837270286,23310.0
3173210.7687528743,24030.0
3176706.9546516193,24750.0
3759069.7482675216,25470.0
3732947.6862544077,26190.0
3849002.2858196124,26910.0
3768823.895795045,27630.0
3909165.6480306713,28350.0
3228166.2097651497,29070.0
3202460.156433856,29790.0
3783588.4206526643,30510.0
3815132.0457558082,31230.0
3755222.8978465805,31950.0
3825747.6071521295,32670.0
3793502.492675674,33390.0
3133317.437933589,34110.0
3122592.252172518,34830.0
3874827.5319416374,35550.0
3818628.308612901,36270.0
3816294.8305419926,36990.0
3772614.0787648554,37710.0
3823420.0277617006,38430.0
3220166.2514099153,39150.0
3161870.9324352993,39870.0
3856876.229984404,40590.0
3751334.3685766496,41310.0
3834197.175929717,42030.0
3759214.526899532,42750.0
3808981.015526176,43470.0
3151241.493082465,44190.0
3132337.7401274303,44910.0
3695636.9261809606,45630.0
3841975.8060785322,46350.0
3827728.3059319495,47070.0
3722459.700824687,47790.0
3832222.9447945273,48510.0
3126562.012747267,49230.0
3163672.4886206547,49950.0
3702027.1337480578,50670.0
3739173.2787112095,51390.0
3787602.9722378063,52110.0
3765932.2240010602,52830.0
3723379.8153307475,53550.0
3143932.1552054165,54270.0
3159598.795042082,54990.0
3744519.6227908097,55710.0
3797932.1753252232,56430.0
3815834.057911042,57150.0
3725755.495241888,57870.0
3730518.876965819,58590.0
3188491.9095876794,59310.0
3189757.5778937913,60030.0
3818083.56705209,60750.0
3884156.7458523395,61470.0
3751058.782503911,62190.0
3813152.9250668352,62910.0
3897808.070635101,63630.0
3189917.1224628463,64350.0
3203469.5005422914,65070.0
3781786.557364244,65790.0
3844330.531151659,66510.0
3766363.9059679275,67230.0
3808888.4711729935,67950.0
3821921.716553129,68670.0
3182300.4877177323,69390.0
3152105.4599283137,70110.0
3760614.9324766975,70830.0
3839997.8346224665,71550.0
3685503.102377834,72270.0
3721975.374070738,72990.0
3744014.5845487798,73710.0
3176270.0249699242,74430.0
3151780.802302701,75150.0
3824849.6418110486,75870.0
3863867.457007351,76590.0
3855441.00671776,77310.0
3859095.813380384,78030.0
3833985.544582998,78750.0
3171632.805219072,79470.0
3139294.2733278982,80190.0
3745728.988265902,80910.0
3864241.1535819382,81630.0
3825211.376504632,82350.0
3817542.625985043,83070.0
3806874.91774969,83790.0
3196283.3628771724,84510.0
3124893.0096110445,85230.0
3832964.865901127,85950.0
3832934.9600031576,86670.0
3788826.832833214,87390.0
3819145.9666029834,88110.0
3900848.8504606383,88830.0
3185658.455175088,89550.0
3227395.2834094297,90270.0
3763223.252266144,90990.0
3847338.3214408234,91710.0
3743323.9057852393,92430.0
3847447.1908860668,93150.0
3730284.521174327,93870.0
3145925.9789443025,94590.0
3136402.745185452,95310.0
3831019.4355677296,96030.0
3871441.9656378957,96750.0
3759509.313255652,97470.0
3872471.883889667,98190.0
3747607.492826859,98910.0
3166664.2819322855,99630.0
3151925.5092125107,100350.0
3757680.6628690492,101070.0
3772753.309959241,101790.0
3793298.136891541,102510.0
3713969.2680711574,103230.0
3758971.2177433358,103950.0
3160652.936956627,104670.0
3154098.5942409406,105390.0
3809449.6197127365,106110.0
3761630.915955355,106830.0
3833800.217208342,107550.0
3860041.944592152,108270.0
3784164.653669567,108990.0
3150788.7854377357,109710.0
3155053.203743562,110430.0
3797067.201563676,111150.0
3711806.051048743,111870.0
3865828.554732647,112590.0
3806922.96226831,113310.0
3695933.3514475534,114030.0
3120386.636207053,114750.0
3189518.8098201226,115470.0
3796917.357558108,116190.0
3843034.1295716674,116910.0
3791071.967079662,117630.0
3750501.8193577705,118350.0
3838787.88096744,119070.0
3146643.5347159733,119790.0
3197310.020164713,120510.0
3798173.940492291,121230.0
3867328.604210444,121950.0
3872120.0510187154,122670.0
3862520.6141170724,123390.0
3744050.9868570925,124110.0
3143939.4345111973,124830.0
3163392.6657072967,125550.0
3770485.002526416,126270.0
3862866.1464999598,126990.0
3712007.9183606487,127710.0
3838667.3429572503,128430.0
3856901.6832904043,129150.0
3187335.0720958463,129870.0
3150782.5587984347,130590.0
3801963.9305315632,131310.0
3767629.4595711203,132030.0
3876279.890881694,132750.0
3897149.4089586614,133470.0
3712440.217523292,134190.0
3156078.6399729787,134910.0
3172600.2810084876,135630.0
