"Utility","tick"
3776308.441754746,270.0
3761466.7704804647,990.0
3739589.076925438,1710.0
3792272.3413541615,2430.0
3800280.9734330173,3150.0
3192848.2308801473,3870.0
3128446.81943322,4590.0
3871235.73031077,5310.0
3750457.1932265265,6030.0
3798472.20486614,6750.0
3746575.2131002634,7470.0
3843922.902723653,8190.0
3218270.730520858,8910.0
3177850.110153153,9630.0
3854023.320101259,10350.0
3766730.2380048567,11070.0
3759902.931994149,11790.0
3763035.968265639,12510.0
3733860.919274866,13230.0
3183377.5627367427,13950.0
3174887.770087799,14670.0
3901469.028777216,15390.0
3776730.9527154816,16110.0
3819166.716094987,16830.0
3780632.169023144,17550.0
3879098.666011126,18270.0
3186656.6770527307,18990.0
3183537.807943588,19710.0
3855529.552147463,20430.0
3885007.689220083,21150.0
3764652.907468662,21870.0
3732895.551985828,22590.0
3719405.370401091,23310.0
3137045.43265867,24030.0
3149029.858131607,24750.0
3833331.655735927,25470.0
3872710.793093198,26190.0
3818321.563224248,26910.0
3795322.5445190114,27630.0
3790805.6397542534,28350.0
3191990.235220018,29070.0
3184002.6717449706,29790.0
3734828.8066550554,30510.0
3752835.0968761477,31230.0
3744311.93584653,31950.0
3845640.2056770916,32670.0
3801279.986317719,33390.0
3232561.468887556,34110.0
3191873.9541546092,34830.0
3756104.73790673,35550.0
3722296.718867243,36270.0
3835539.340192168,36990.0
3711818.9885488437,37710.0
3881368.1775653413,38430.0
3141992.5521263513,39150.0
3176033.7548494935,39870.0
3855458.7296658214,40590.0
3833693.2315678555,41310.0
3874970.4700259664,42030.0
3765915.4227830493,42750.0
3830002.0872782758,43470.0
3225086.2390208337,44190.0
3194285.057091945,44910.0
3755667.9571998506,45630.0
3726556.502935915,46350.0
3889143.923300231,47070.0
3850888.7097615646,47790.0
3808308.5732284575,48510.0
3156380.279067979,49230.0
3158149.691133382,49950.0
3765449.313612884,50670.0
3783118.8724940633,51390.0
3888804.091549553,52110.0
3810545.8834427106,52830.0
3833601.014944883,53550.0
3168902.4915259867,54270.0
3182873.9366121846,54990.0
3751141.3923716685,55710.0
3883397.448409532,56430.0
3883596.541512813,57150.0
3876106.797539117,57870.0
3841796.2549013277,58590.0
3215127.3184441603,59310.0
3202862.369776746,60030.0
3776714.9265637663,60750.0
