"Utility","tick"
1966585.842703398,270.0
1952801.911602978,990.0
1849278.8840775508,1710.0
1869345.8192450076,2430.0
1876574.2219448916,3150.0
1597205.4053004007,3870.0
1603849.4633764543,4590.0
1904243.720089254,5310.0
1924483.0542255715,6030.0
1900578.2037605287,6750.0
1823416.4049100636,7470.0
1918813.2485982063,8190.0
1604164.303370923,8910.0
1577697.8891323663,9630.0
1822241.4777240055,10350.0
1910972.3269511368,11070.0
1875887.8442064456,11790.0
1898256.9730068692,12510.0
1948496.3329370227,13230.0
1586833.1167751784,13950.0
1592061.7754698896,14670.0
1931749.1885517002,15390.0
1991694.9558424037,16110.0
1867561.2534691826,16830.0
1842599.0751559124,17550.0
1858554.6255879933,18270.0
1569987.6741005818,18990.0
1651637.2290938532,19710.0
1952504.5752702507,20430.0
1915775.1366433313,21150.0
1925885.603419738,21870.0
1946284.2042401503,22590.0
1876209.1196712868,23310.0
1544465.345826415,24030.0
1566340.1658001428,24750.0
2023571.7485999938,25470.0
1917275.4883931882,26190.0
1912969.8085991652,26910.0
1968698.9558328062,27630.0
1937715.8681796982,28350.0
1630958.8246261585,29070.0
1614427.5674076723,29790.0
1904832.7021182112,30510.0
1886427.0122420643,31230.0
1932590.7676245405,31950.0
1936443.8190026968,32670.0
1913491.724906663,33390.0
1618728.195221742,34110.0
1570137.0218684277,34830.0
1923556.4442680539,35550.0
1911600.6886837978,36270.0
1986299.0018249748,36990.0
1979158.0274679558,37710.0
1919029.1398989533,38430.0
1613526.234784338,39150.0
1584547.1119094861,39870.0
1946320.0586365412,40590.0
1896712.7501189252,41310.0
1880456.299506856,42030.0
1882768.1558931249,42750.0
1981458.2280995261,43470.0
1576860.7661547386,44190.0
1580649.8364526243,44910.0
1877254.7023574563,45630.0
1903736.5461046,46350.0
1870992.294391857,47070.0
1956341.574901735,47790.0
1871751.398519108,48510.0
1573667.428767788,49230.0
1596136.2338526635,49950.0
1913911.869309581,50670.0
1818635.9620675556,51390.0
1842130.1793792073,52110.0
1941207.2432640982,52830.0
1899583.3801849054,53550.0
1593140.5431222795,54270.0
1597876.829026394,54990.0
1920686.8961587935,55710.0
1896068.4581975369,56430.0
1808162.9839049503,57150.0
1943743.5299688822,57870.0
1951271.7591047653,58590.0
1594084.3541705292,59310.0
1591094.0982369827,60030.0
1935552.2807016517,60750.0
1875409.3217423358,61470.0
1885533.6123994172,62190.0
1839546.6315551596,62910.0
1960216.3135909229,63630.0
1548887.4544167477,64350.0
1579383.596177689,65070.0
1877856.6327543142,65790.0
1933786.746491105,66510.0
1885318.3867992898,67230.0
1940164.9538698555,67950.0
1921716.9087365805,68670.0
1549272.13156504,69390.0
1588353.772292108,70110.0
1915374.512510864,70830.0
1843518.9122528743,71550.0
1967231.9114336888,72270.0
1946594.1981310223,72990.0
1975694.0434995855,73710.0
1575565.606966533,74430.0
1607256.745826162,75150.0
1878836.9924789616,75870.0
1871091.6092629961,76590.0
1847930.2696337122,77310.0
1964463.9264845303,78030.0
1890117.8100209332,78750.0
1573687.9049459747,79470.0
1597454.124196425,80190.0
1874286.7728529407,80910.0
1878256.9592090803,81630.0
1921488.9840071222,82350.0
1898965.1751602532,83070.0
1882578.155360263,83790.0
1579713.1238630118,84510.0
1597100.3750833205,85230.0
1942323.6203830393,85950.0
1872786.9144067848,86670.0
1904090.625012015,87390.0
1923177.9119653653,88110.0
1983151.4013508328,88830.0
1534691.083853223,89550.0
1603609.3483904968,90270.0
1890054.8298392333,90990.0
1885640.604808934,91710.0
1922917.842113447,92430.0
1928854.631607751,93150.0
1870810.4806466487,93870.0
1618557.909655402,94590.0
1600130.5265559377,95310.0
1945237.5403770013,96030.0
1920381.5368277084,96750.0
1953989.098648963,97470.0
1917482.9363215219,98190.0
1917476.8236359132,98910.0
1594333.3845410603,99630.0
1591094.7455060629,100350.0
1914554.9213958243,101070.0
1956200.6683373207,101790.0
1945231.4890836196,102510.0
1856403.0897595196,103230.0
1886748.2095194994,103950.0
1568568.2330397344,104670.0
1561540.653880948,105390.0
1948063.0071774113,106110.0
1900381.5134508996,106830.0
1856255.8558955966,107550.0
1931986.3048772758,108270.0
1946307.076196441,108990.0
1629999.3095456194,109710.0
1573261.8322949354,110430.0
1925373.8928800162,111150.0
1898964.5516876888,111870.0
1928372.7802616686,112590.0
1920751.896435484,113310.0
1868578.0315758442,114030.0
1591307.4666770147,114750.0
1584789.2098633924,115470.0
1901818.6882013145,116190.0
1938650.1558480044,116910.0
1921386.9094837569,117630.0
1872307.5630785527,118350.0
1917521.2073607803,119070.0
1598774.3917888391,119790.0
1612592.8051540407,120510.0
1939441.7426480497,121230.0
1913457.0070558807,121950.0
1919476.9334107179,122670.0
1943034.5278784344,123390.0
1913739.7817190154,124110.0
1561176.0919157534,124830.0
1597537.864320197,125550.0
1950682.2399584788,126270.0
1937155.0424091155,126990.0
1910538.2204143312,127710.0
1914931.4573109609,128430.0
1850466.4434104396,129150.0
1592709.3841367692,129870.0
1570132.9920793572,130590.0
1854306.4052234371,131310.0
1926991.5076096484,132030.0
1923230.3842084357,132750.0
1916496.9562492569,133470.0
1972633.4832789605,134190.0
1576925.0839942277,134910.0
1582147.9539177287,135630.0
1799329.3525495708,136350.0
1930711.0348632622,137070.0
1954468.553147953,137790.0
1873043.342087323,138510.0
1888764.247180831,139230.0
1613682.5371553453,139950.0
1573737.0280811677,140670.0
1910298.9698585854,141390.0
1812416.3502588868,142110.0
1982277.7452883055,142830.0
1918957.0230752632,143550.0
1907935.3675125854,144270.0
1566376.7011782548,144990.0
1608716.0409169337,145710.0
1890352.844210441,146430.0
1948717.9771374743,147150.0
1961784.092890629,147870.0
1876444.5819374786,148590.0
1897995.0474915414,149310.0
1641641.9069918839,150030.0
1582605.76975915,150750.0
1905032.4110725417,151470.0
1884177.3028377458,152190.0
1886272.3534611352,152910.0
1950411.31969172,153630.0
1920643.608554091,154350.0
1572623.6128376413,155070.0
1599088.7021039391,155790.0
1910438.4940475107,156510.0
1909260.7125420277,157230.0
1903309.5514187282,157950.0
1942989.1791969575,158670.0
1926978.8898782914,159390.0
1559491.6981780052,160110.0
1610456.6567807214,160830.0
1947253.3400467944,161550.0
1881331.3676893606,162270.0
1843510.7771589379,162990.0
1908144.1933020623,163710.0
1881045.60532893,164430.0
1602867.7331912727,165150.0
1593348.4533653883,165870.0
1944674.5062582449,166590.0
1924433.8882060235,167310.0
1824489.9909112232,168030.0
1955299.8050560467,168750.0
1891070.8956167165,169470.0
1613648.3870926027,170190.0
1573486.2867285167,170910.0
1892311.5544737985,171630.0
1886274.6630186036,172350.0
1961216.9233257177,173070.0
1886560.8972218365,173790.0
1935544.9301830954,174510.0
1562782.5539893701,175230.0
1589301.6145394216,175950.0
