"Utility","tick"
3781168.609219984,270.0
3875326.06195259,990.0
3874406.3053459423,1710.0
3843118.6846237923,2430.0
3843539.339995471,3150.0
3205055.797927534,3870.0
3210132.8407177893,4590.0
3833848.558929917,5310.0
3815811.802816656,6030.0
3776225.5430205073,6750.0
3759036.8919523614,7470.0
3732816.3770777993,8190.0
3145456.2269876287,8910.0
3164977.0219768495,9630.0
3877629.353869507,10350.0
3868126.3847485995,11070.0
3742113.4332521735,11790.0
3788937.4191038567,12510.0
3836853.40119934,13230.0
3173471.9414175693,13950.0
3152620.0951279365,14670.0
3776447.019065898,15390.0
3846039.7517521684,16110.0
3886256.3459928287,16830.0
3821464.992345166,17550.0
3831322.9076723703,18270.0
3184712.3142741197,18990.0
3166204.4746963135,19710.0
3820082.940680649,20430.0
3793627.115787043,21150.0
3795252.06948525,21870.0
3829052.0000286708,22590.0
3869280.1531392834,23310.0
3186652.8383601373,24030.0
3115460.840497641,24750.0
3761923.7738738507,25470.0
3840354.454626613,26190.0
3872017.321855725,26910.0
3856697.55544079,27630.0
3823258.5003687325,28350.0
3175541.010020277,29070.0
3233516.46348158,29790.0
3851676.225936225,30510.0
3880966.1312288186,31230.0
3819127.301516994,31950.0
3877134.7501713573,32670.0
3808863.9812006624,33390.0
3170615.4662064803,34110.0
3219949.1964823105,34830.0
3817859.650319768,35550.0
3845315.824264338,36270.0
3790686.4201392625,36990.0
3787257.4699863456,37710.0
3837927.444831956,38430.0
3150784.4303720538,39150.0
3153386.194405883,39870.0
3800691.2031540824,40590.0
3840250.0940650366,41310.0
3867259.2663790844,42030.0
3957819.461749769,42750.0
3873220.815988224,43470.0
3185015.3773771166,44190.0
3131439.3509684945,44910.0
3889130.7800635756,45630.0
3785325.810520824,46350.0
3839605.236634456,47070.0
3816156.466177427,47790.0
3807229.8573608473,48510.0
3186984.421807558,49230.0
3176705.8812175477,49950.0
3722372.644543472,50670.0
3844383.149704018,51390.0
3858687.2177086435,52110.0
3773083.5812766366,52830.0
3896551.3038514163,53550.0
3169640.3922024425,54270.0
3189082.3836052087,54990.0
3740002.382759002,55710.0
3798913.010018327,56430.0
3816963.1843246184,57150.0
3813491.795138803,57870.0
3775517.4113855474,58590.0
3180918.144207845,59310.0
3129463.4643570236,60030.0
3859152.95966119,60750.0
3851652.210491651,61470.0
3836333.648428407,62190.0
3871696.8470791886,62910.0
3794715.9880711627,63630.0
3184911.786839385,64350.0
3151964.52025527,65070.0
3820906.506024744,65790.0
3747329.759856819,66510.0
3826718.8336713836,67230.0
3838362.982070266,67950.0
3726420.45809769,68670.0
3163755.8974203384,69390.0
3149933.1503855996,70110.0
3861239.5697285603,70830.0
3803573.523012783,71550.0
3761087.523081129,72270.0
3860821.1208887827,72990.0
3793454.5854084357,73710.0
3151535.9440023922,74430.0
3221142.6789905787,75150.0
3779525.727196896,75870.0
3750255.3222603197,76590.0
3815842.1822911706,77310.0
3864985.955103669,78030.0
3865898.208567977,78750.0
3130274.569755324,79470.0
3203610.9864643477,80190.0
3834702.076490485,80910.0
3823966.8931251783,81630.0
3792892.0694433483,82350.0
3828237.56932353,83070.0
3811483.5010085856,83790.0
3197050.4404475745,84510.0
3186417.654655109,85230.0
