"Utility","tick"
1851680.5077905112,270.0
1875096.078095665,990.0
1878954.975774435,1710.0
1915030.2219277506,2430.0
1948172.6249066885,3150.0
1591491.4622815042,3870.0
1567830.4899189437,4590.0
1949763.6899706358,5310.0
1939008.150926909,6030.0
1852056.3443755507,6750.0
1985764.6154829299,7470.0
1897982.7107859002,8190.0
1560385.680606232,8910.0
1604254.6488359764,9630.0
1932971.6074325214,10350.0
1967825.7097866663,11070.0
1890879.113870134,11790.0
1915981.9351211982,12510.0
1858649.9393742797,13230.0
1588533.673160811,13950.0
1591064.8408659613,14670.0
1967238.8485966278,15390.0
1898194.4441948212,16110.0
1896231.2956497418,16830.0
1893387.517811493,17550.0
1930347.2389006093,18270.0
1577079.7365257,18990.0
1560995.4660498542,19710.0
1964549.71185697,20430.0
1956622.0254445698,21150.0
1862452.3623288898,21870.0
1930782.8670832952,22590.0
1902939.2211003865,23310.0
1588636.8447530237,24030.0
1570647.1519855824,24750.0
1899384.5453457853,25470.0
1935882.987181723,26190.0
1863439.9608813236,26910.0
1945857.0439728592,27630.0
1975260.8637183607,28350.0
1588064.889018902,29070.0
1574328.7573123127,29790.0
1953603.86080616,30510.0
1900379.9275248286,31230.0
1915459.9739554953,31950.0
1859657.7267648065,32670.0
1915735.2338080388,33390.0
1563939.9488000402,34110.0
1602986.0991819147,34830.0
1929651.6318744593,35550.0
1873582.878142161,36270.0
1859426.7127776667,36990.0
1906832.6297588993,37710.0
1848871.1895654206,38430.0
1589065.3838777717,39150.0
1616741.3099489117,39870.0
1847209.3218351938,40590.0
1916815.408771037,41310.0
1941558.717843831,42030.0
1978880.0196438925,42750.0
1922887.9220165662,43470.0
1574225.1752128291,44190.0
1606703.4657349733,44910.0
1839533.2863351766,45630.0
1907649.6714321503,46350.0
1942812.1779357903,47070.0
1820036.713242441,47790.0
1932560.8563968649,48510.0
1621610.7981640014,49230.0
1560184.7589979244,49950.0
1897650.597389311,50670.0
1964757.7098476451,51390.0
1951102.6024570186,52110.0
1944518.2102826615,52830.0
1878857.6150992638,53550.0
1591436.2916593824,54270.0
1570992.5949285077,54990.0
1985080.1086861638,55710.0
1920159.1818337592,56430.0
1896942.8689571219,57150.0
1918662.1023800485,57870.0
1888053.963024073,58590.0
1576970.8999057247,59310.0
